Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx
C47: Four Knights Game: Halloween Gambit	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,f3e5,c6e5,d2d4,e5g6,e4e5,f6g8,d1f3	13	0.0421167888076204	0.1327173512114529	1277	75	898	0.5675555555555556	0.0333333333333333	0.3991111111111111	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Nxe5 Nxe5 5. d4 Ng6 6. e5 Ng8 7. Qf3	r1bqkbnr/pppp1ppp/6n1/4P3/3P4/2N2Q2/PPP2PPP/R1B1KB1R b KQkq - 2 7	250
A00: Van Geet Opening: Dunst-Perrenet Gambit	e2e4,d7d5,d2d3,d5e4,b1c3,e4d3,f1d3,g8f6,c1g5	9	0.030233763751558	0.306711952907089	11835	717	8293	0.5677620532501799	0.0343967378268169	0.3978412089230031	1. e4 d5 2. d3 dxe4 3. Nc3 exd3 4. Bxd3 Nf6 5. Bg5	rnbqkb1r/ppp1pppp/5n2/6B1/8/2NB4/PPP2PPP/R2QK1NR b KQkq - 2 5	251
A00: Van Geet Opening: Dunst-Perrenet Gambit	e2e4,d7d5,b1c3,d5e4,d2d3,e4d3,f1d3,g8f6,c1g5	9	0.0171635987682716	0.174119270772532	11835	717	8293	0.5677620532501799	0.0343967378268169	0.3978412089230031	1. e4 d5 2. Nc3 dxe4 3. d3 exd3 4. Bxd3 Nf6 5. Bg5	rnbqkb1r/ppp1pppp/5n2/6B1/8/2NB4/PPP2PPP/R2QK1NR b KQkq - 2 5	251
A00: Van Geet Opening: Dunst-Perrenet Gambit	d2d3,d7d5,e2e4,d5e4,b1c3,e4d3,f1d3,g8f6,c1g5	9	0.0850128708110312	0.3067878639922305	11850	719	8305	0.5676918654785859	0.0344447638210213	0.3978633707003928	1. d3 d5 2. e4 dxe4 3. Nc3 exd3 4. Bxd3 Nf6 5. Bg5	rnbqkb1r/ppp1pppp/5n2/6B1/8/2NB4/PPP2PPP/R2QK1NR b KQkq - 2 5	251
A00: Van Geet Opening: Dunst-Perrenet Gambit	b1c3,d7d5,e2e4,d5e4,d2d3,e4d3,f1d3,g8f6,c1g5	9	0.0430147968494587	0.1741413326873612	11852	719	8308	0.5676517074572537	0.0344365151587719	0.3979117773839743	1. Nc3 d5 2. e4 dxe4 3. d3 exd3 4. Bxd3 Nf6 5. Bg5	rnbqkb1r/ppp1pppp/5n2/6B1/8/2NB4/PPP2PPP/R2QK1NR b KQkq - 2 5	251
C44: Scotch Game: Scotch Gambit, Dubois Réti Defense	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,f1c4,g8f6,c4f7,e8f7,e4e5	11	0.0522615529225919	0.1646852732710855	2664	99	1930	0.5676539526955039	0.0210952482420626	0.4112507990624334	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Nf6 5. Bxf7+ Kxf7 6. e5	r1bq1b1r/pppp1kpp/2n2n2/4P3/3p4/5N2/PPP2PPP/RNBQK2R b KQ - 0 6	252
C44: Scotch Game: Scotch Gambit, Dubois Réti Defense	e2e4,e7e5,g1f3,b8c6,f1c4,g8f6,d2d4,e5d4,c4f7,e8f7,e4e5	11	0.0480802141477819	0.1515091451183589	2664	99	1930	0.5676539526955039	0.0210952482420626	0.4112507990624334	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d4 exd4 5. Bxf7+ Kxf7 6. e5	r1bq1b1r/pppp1kpp/2n2n2/4P3/3p4/5N2/PPP2PPP/RNBQK2R b KQ - 0 6	252
C21: Center Game: von der Lasa Gambit	e2e4,e7e5,d2d4,e5d4,f1c4,b8c6,c4f7,e8f7,g1f3,g8f6,e4e5	11	0.040607596534105	0.1279616229928402	2664	99	1930	0.5676539526955039	0.0210952482420626	0.4112507990624334	1. e4 e5 2. d4 exd4 3. Bc4 Nc6 4. Bxf7+ Kxf7 5. Nf3 Nf6 6. e5	r1bq1b1r/pppp1kpp/2n2n2/4P3/3p4/5N2/PPP2PPP/RNBQK2R b KQ - 0 6	252
C44: Scotch Game: Scotch Gambit, Dubois Réti Defense	e2e4,e7e5,d2d4,e5d4,g1f3,b8c6,f1c4,g8f6,c4f7,e8f7,e4e5	11	0.0346794973679848	0.1092811480250062	2664	99	1930	0.5676539526955039	0.0210952482420626	0.4112507990624334	1. e4 e5 2. d4 exd4 3. Nf3 Nc6 4. Bc4 Nf6 5. Bxf7+ Kxf7 6. e5	r1bq1b1r/pppp1kpp/2n2n2/4P3/3p4/5N2/PPP2PPP/RNBQK2R b KQ - 0 6	252
C21: Center Game: von der Lasa Gambit	e2e4,e7e5,d2d4,e5d4,f1c4,b8c6,c4f7,e8f7,g1f3	9	0.092401436641756	0.2911730515648401	1008	34	767	0.5572139303482587	0.0187949143173023	0.4239911553344389	1. e4 e5 2. d4 exd4 3. Bc4 Nc6 4. Bxf7+ Kxf7 5. Nf3	r1bq1bnr/pppp1kpp/2n5/8/3pP3/5N2/PPP2PPP/RNBQK2R b KQ - 1 5	252
C23: Bishop's Opening	e2e4,e7e5,f1c4,b8c6,c4f7,e8f7,d2d4,e5d4,g1f3	9	0.0370816635637087	0.1168507929027867	1008	34	767	0.5572139303482587	0.0187949143173023	0.4239911553344389	1. e4 e5 2. Bc4 Nc6 3. Bxf7+ Kxf7 4. d4 exd4 5. Nf3	r1bq1bnr/pppp1kpp/2n5/8/3pP3/5N2/PPP2PPP/RNBQK2R b KQ - 1 5	252
C00: French Defense: King's Indian Attack	d2d3,e7e6,e2e4,d7d5,b1c3,d5e4,c1d2,e4d3,f1d3	9	0.0148753520841627	0.1321840948764908	882	47	625	0.5675675675675675	0.0302445302445302	0.4021879021879022	1. d3 e6 2. e4 d5 3. Nc3 dxe4 4. Bd2 exd3 5. Bxd3	rnbqkbnr/ppp2ppp/4p3/8/8/2NB4/PPPB1PPP/R2QK1NR b KQkq - 0 5	253
C00: French Defense: Queen's Knight	b1c3,e7e6,e2e4,d7d5,d2d3,d5e4,c1d2,e4d3,f1d3	9	0.0135548513787112	0.1245164073523105	882	47	625	0.5675675675675675	0.0302445302445302	0.4021879021879022	1. Nc3 e6 2. e4 d5 3. d3 dxe4 4. Bd2 exd3 5. Bxd3	rnbqkbnr/ppp2ppp/4p3/8/8/2NB4/PPPB1PPP/R2QK1NR b KQkq - 0 5	253
C00: French Defense: King's Indian Attack	e2e4,e7e6,d2d3,d7d5,b1c3,d5e4,c1d2,e4d3,f1d3	9	0.0155327561399946	0.132145671418819	881	47	625	0.5672891178364456	0.03026400515132	0.4024468770122343	1. e4 e6 2. d3 d5 3. Nc3 dxe4 4. Bd2 exd3 5. Bxd3	rnbqkbnr/ppp2ppp/4p3/8/8/2NB4/PPPB1PPP/R2QK1NR b KQkq - 0 5	253
C00: French Defense: Queen's Knight	e2e4,e7e6,b1c3,d7d5,d2d3,d5e4,c1d2,e4d3,f1d3	9	0.0146323786007704	0.1244856661126876	881	47	625	0.5672891178364456	0.03026400515132	0.4024468770122343	1. e4 e6 2. Nc3 d5 3. d3 dxe4 4. Bd2 exd3 5. Bxd3	rnbqkbnr/ppp2ppp/4p3/8/8/2NB4/PPPB1PPP/R2QK1NR b KQkq - 0 5	253
B12: Caro-Kann Defense: Advance Variation, Bayonet Attack	e2e4,c7c6,e4e5,d7d5,d2d4,c8f5,g2g4,f5g6,h2h4,h7h5,e5e6	11	0.0120447282745045	0.14593040352698	16449	1029	11506	0.5675200110405741	0.0355023461219983	0.3969776428374275	1. e4 c6 2. e5 d5 3. d4 Bf5 4. g4 Bg6 5. h4 h5 6. e6	rn1qkbnr/pp2ppp1/2p1P1b1/3p3p/3P2PP/8/PPP2P2/RNBQKBNR b KQkq - 0 6	254
B12: Caro-Kann Defense: Advance Variation, Bayonet Attack	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,g2g4,f5g6,h2h4,h7h5,e5e6	11	0.0139959493319764	0.1695708269386011	16448	1029	11506	0.5675050891902149	0.0355035710588965	0.3969913397508884	1. e4 c6 2. d4 d5 3. e5 Bf5 4. g4 Bg6 5. h4 h5 6. e6	rn1qkbnr/pp2ppp1/2p1P1b1/3p3p/3P2PP/8/PPP2P2/RNBQKBNR b KQkq - 0 6	254
A00: Van't Kruijs Opening	e2e3,e7e6,d2d4,d7d5,f1d3,c7c5,f2f4	7	0.0151634053194828	0.1327986724273079	5928	394	4126	0.5673813169984686	0.0377105666156202	0.3949081163859111	1. e3 e6 2. d4 d5 3. Bd3 c5 4. f4	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 0 4	255
A00: Van't Kruijs Opening	e2e3,e7e6,d2d4,d7d5,f2f4,c7c5,f1d3	7	0.0153606763399007	0.1345263403929081	5928	394	4127	0.56732701693942	0.0377069576035984	0.3949660254569815	1. e3 e6 2. d4 d5 3. f4 c5 4. Bd3	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 1 4	255
A40: Horwitz Defense	d2d4,e7e6,f2f4,d7d5,e2e3,c7c5,f1d3	7	0.013599663706177	0.1385760153767739	5921	394	4122	0.5673086135862796	0.0377503113921625	0.3949410750215579	1. d4 e6 2. f4 d5 3. e3 c5 4. Bd3	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 1 4	255
A40: Horwitz Defense	d2d4,e7e6,e2e3,d7d5,f2f4,c7c5,f1d3	7	0.0132009035455894	0.1345127829808038	5921	394	4122	0.5673086135862796	0.0377503113921625	0.3949410750215579	1. d4 e6 2. e3 d5 3. f4 c5 4. Bd3	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 1 4	255
A40: Horwitz Defense	d2d4,e7e6,e2e3,d7d5,f1d3,c7c5,f2f4	7	0.013032419482077	0.1327959868393352	5921	394	4122	0.5673086135862796	0.0377503113921625	0.3949410750215579	1. d4 e6 2. e3 d5 3. Bd3 c5 4. f4	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 0 4	255
A02: Bird Opening	f2f4,e7e6,e2e3,d7d5,d2d4,c7c5,f1d3	7	0.0152660368221818	0.1483063612255457	5928	394	4129	0.5672184479954071	0.0376997416515166	0.3950818103530762	1. f4 e6 2. e3 d5 3. d4 c5 4. Bd3	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 1 4	255
A02: Bird Opening	f2f4,e7e6,d2d4,d7d5,e2e3,c7c5,f1d3	7	0.0142639669894575	0.1385714619641146	5928	394	4129	0.5672184479954071	0.0376997416515166	0.3950818103530762	1. f4 e6 2. d4 d5 3. e3 c5 4. Bd3	rnbqkbnr/pp3ppp/4p3/2pp4/3P1P2/3BP3/PPP3PP/RNBQK1NR b KQkq - 1 4	255
A10: English Opening: Anglo-Scandinavian Defense, Schulz Gambit	c2c4,d7d5,c4d5,g8f6,d2d4	5	0.0125304517125885	0.162729176120306	679074	49193	468824	0.5672701574065798	0.0410937848501074	0.3916360577433127	1. c4 d5 2. cxd5 Nf6 3. d4	rnbqkb1r/ppp1pppp/5n2/3P4/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 3	256
C22: Center Game: Normal Variation	e2e4,e7e5,d2d4,e5d4,d1d4,b8c6,d4a4,d7d6,g1f3,c8d7,b1c3	11	0.0376931469122154	0.1187776836421169	2620	176	1823	0.5672223424983762	0.0381034856029443	0.3946741718986793	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4 d6 5. Nf3 Bd7 6. Nc3	r2qkbnr/pppb1ppp/2np4/8/Q3P3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 3 6	257
C22: Center Game: Normal Variation	e2e4,e7e5,d2d4,e5d4,d1d4,b8c6,d4a4,d7d6,b1c3,c8d7,g1f3	11	0.0369273734990935	0.1163645979844726	2620	176	1823	0.5672223424983762	0.0381034856029443	0.3946741718986793	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qa4 d6 5. Nc3 Bd7 6. Nf3	r2qkbnr/pppb1ppp/2np4/8/Q3P3/2N2N2/PPP2PPP/R1B1KB1R b KQkq - 3 6	257
C00: French Defense: Steinitz Attack	e2e4,e7e6,e4e5,d7d5,f1b5,c7c6,b5e2	7	0.0451444831811491	0.38406886627595	3542	160	2544	0.5670829330771694	0.0256163944924751	0.4073006724303554	1. e4 e6 2. e5 d5 3. Bb5+ c6 4. Be2	rnbqkbnr/pp3ppp/2p1p3/3pP3/8/8/PPPPBPPP/RNBQK1NR b KQkq - 1 4	258
B10: Caro-Kann Defense: Hector Gambit	e2e4,c7c6,g1f3,d7d5,b1c3,d5e4,f3g5,g8f6,f1c4,e7e6,c3e4	11	0.0225716603510655	0.2734716324217308	520	55	342	0.5670665212649946	0.0599781897491821	0.3729552889858233	1. e4 c6 2. Nf3 d5 3. Nc3 dxe4 4. Ng5 Nf6 5. Bc4 e6 6. Ncxe4	rnbqkb1r/pp3ppp/2p1pn2/6N1/2B1N3/8/PPPP1PPP/R1BQK2R b KQkq - 0 6	259
B10: Caro-Kann Defense: Hector Gambit	e2e4,c7c6,b1c3,d7d5,g1f3,d5e4,f3g5,g8f6,f1c4,e7e6,c3e4	11	0.0220371124613107	0.266995206596373	520	55	342	0.5670665212649946	0.0599781897491821	0.3729552889858233	1. e4 c6 2. Nc3 d5 3. Nf3 dxe4 4. Ng5 Nf6 5. Bc4 e6 6. Ncxe4	rnbqkb1r/pp3ppp/2p1pn2/6N1/2B1N3/8/PPPP1PPP/R1BQK2R b KQkq - 0 6	259
B10: Caro-Kann Defense: Hector Gambit	e2e4,c7c6,g1f3,d7d5,f3g5,d5e4,b1c3,g8f6,f1c4,e7e6,c3e4	11	0.0117159474816448	0.1419469916408447	520	55	342	0.5670665212649946	0.0599781897491821	0.3729552889858233	1. e4 c6 2. Nf3 d5 3. Ng5 dxe4 4. Nc3 Nf6 5. Bc4 e6 6. Ncxe4	rnbqkb1r/pp3ppp/2p1pn2/6N1/2B1N3/8/PPPP1PPP/R1BQK2R b KQkq - 0 6	259
A00: Van Geet Opening: Reversed Nimzowitsch	b1c3,e7e5,g1f3,e5e4,c3e4	5	0.0219442962061195	0.172724625018203	15484	909	10918	0.5669510453663359	0.033283292446267	0.399765662187397	1. Nc3 e5 2. Nf3 e4 3. Nxe4	rnbqkbnr/pppp1ppp/8/8/4N3/5N2/PPPPPPPP/R1BQKB1R b KQkq - 0 3	260
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,f2f4,f8e7,g1f3,e8h8,f1d3	11	0.0125995028081942	0.1103444253397696	10782	739	7506	0.5666684185630946	0.0388395438061701	0.3944920376307352	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. f4 Be7 5. Nf3 O-O 6. Bd3	rnbq1rk1/ppp1bppp/4pn2/3p4/5P2/1P1BPN2/PBPP2PP/RN1QK2R b KQ - 4 6	261
A01: Nimzo-Larsen Attack	b2b3,e7e6,e2e3,d7d5,c1b2,g8f6,f2f4,f8e7,g1f3,e8h8,f1d3	11	0.0106158983306243	0.1103434988771389	10782	739	7506	0.5666684185630946	0.0388395438061701	0.3944920376307352	1. b3 e6 2. e3 d5 3. Bb2 Nf6 4. f4 Be7 5. Nf3 O-O 6. Bd3	rnbq1rk1/ppp1bppp/4pn2/3p4/5P2/1P1BPN2/PBPP2PP/RN1QK2R b KQ - 4 6	261
A02: Bird Opening	f2f4,e7e6,b2b3,d7d5,c1b2,g8f6,e2e3,f8e7,g1f3,e8h8,f1d3	11	0.0109137036822151	0.1060243532395614	10782	739	7508	0.5666088601608071	0.0388354616637763	0.3945556781754165	1. f4 e6 2. b3 d5 3. Bb2 Nf6 4. e3 Be7 5. Nf3 O-O 6. Bd3	rnbq1rk1/ppp1bppp/4pn2/3p4/5P2/1P1BPN2/PBPP2PP/RN1QK2R b KQ - 4 6	261
B10: Caro-Kann Defense	e2e4,c7c6,e4e5,d7d5,f1e2,e7e6	6	0.0126351427115863	0.153083692093388	765	26	559	0.5666666666666667	0.0192592592592592	0.4140740740740741	1. e4 c6 2. e5 d5 3. Be2 e6	rnbqkbnr/pp3ppp/2p1p3/3pP3/8/8/PPPPBPPP/RNBQK1NR w KQkq - 0 4	262
B10: Caro-Kann Defense	e2e4,c7c6,e4e5,d7d5,f1e2,e7e6,g1f3	7	0.0126351427115863	0.153083692093388	5102	252	3770	0.5591845681718545	0.0276194651468654	0.4131959666812801	1. e4 c6 2. e5 d5 3. Be2 e6 4. Nf3	rnbqkbnr/pp3ppp/2p1p3/3pP3/8/5N2/PPPPBPPP/RNBQK2R b KQkq - 1 4	262
A04: Zukertort Opening: Queen's Gambit Invitation	g1f3,e7e6,d2d3,f8e7,b1d2	5	0.011051635122089	0.1213503459305357	6292	344	4470	0.5665406086799928	0.0309742481541509	0.4024851431658563	1. Nf3 e6 2. d3 Be7 3. Nbd2	rnbqk1nr/ppppbppp/4p3/8/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 2 3	263
A00: Mieses Opening	d2d3,e7e6,b1d2,f8e7,g1f3	5	0.015217992323378	0.1352288355745721	6295	344	4473	0.56650467962563	0.0309575233981281	0.4025377969762419	1. d3 e6 2. Nd2 Be7 3. Ngf3	rnbqk1nr/ppppbppp/4p3/8/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 3 3	263
A00: Mieses Opening	d2d3,e7e6,g1f3,f8e7,b1d2	5	0.0136553479428349	0.1213429973176189	6295	344	4473	0.56650467962563	0.0309575233981281	0.4025377969762419	1. d3 e6 2. Nf3 Be7 3. Nbd2	rnbqk1nr/ppppbppp/4p3/8/8/3P1N2/PPPNPPPP/R1BQKB1R b KQkq - 3 3	263
C00: French Defense: Horwitz Attack, Papa-Ticulat Gambit	b2b3,e7e6,e2e4,d7d5,c1b2,g8f6,e4e5,f6d7,d2d4,c7c5,c2c3,b8c6,f2f4	13	0.0109341784535433	0.1136517579892877	958	92	641	0.566528681253696	0.0544056771141336	0.3790656416321703	1. b3 e6 2. e4 d5 3. Bb2 Nf6 4. e5 Nfd7 5. d4 c5 6. c3 Nc6 7. f4	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/1PP5/PB4PP/RN1QKBNR b KQkq - 0 7	264
C00: French Defense: Horwitz Attack, Papa-Ticulat Gambit	e2e4,e7e6,b2b3,d7d5,c1b2,g8f6,e4e5,f6d7,d2d4,c7c5,c2c3,b8c6,f2f4	13	0.0133592655498928	0.1136545954782171	957	92	641	0.5662721893491124	0.0544378698224852	0.3792899408284024	1. e4 e6 2. b3 d5 3. Bb2 Nf6 4. e5 Nfd7 5. d4 c5 6. c3 Nc6 7. f4	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/3P1P2/1PP5/PB4PP/RN1QKBNR b KQkq - 0 7	264
C20: King's Pawn Game: Napoleon Attack	e2e4,e7e5,d1f3,b8c6,f1c4,g8f6,c2c3,f8c5,c4b3	9	0.0380043297580536	0.1197582750929688	503	24	361	0.5664414414414415	0.027027027027027	0.4065315315315315	1. e4 e5 2. Qf3 Nc6 3. Bc4 Nf6 4. c3 Bc5 5. Bb3	r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/1BP2Q2/PP1P1PPP/RNB1K1NR b KQkq - 2 5	265
C20: King's Pawn Game: Napoleon Attack	e2e4,e7e5,d1f3,b8c6,c2c3,g8f6,f1c4,f8c5,c4b3	9	0.0337762175267458	0.1064347556165175	503	24	361	0.5664414414414415	0.027027027027027	0.4065315315315315	1. e4 e5 2. Qf3 Nc6 3. c3 Nf6 4. Bc4 Bc5 5. Bb3	r1bqk2r/pppp1ppp/2n2n2/2b1p3/4P3/1BP2Q2/PP1P1PPP/RNB1K1NR b KQkq - 4 5	265
B13: Caro-Kann Defense: Panov Attack	e2e4,c7c6,d2d4,d7d5,e4d5,c6d5,c2c4,b8c6,c4d5	9	0.011206647453718	0.1357764615219552	137788	12043	93556	0.5661271966045844	0.0494808679181714	0.384391935477244	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nc6 5. cxd5	r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5	266
A43: Queen's Pawn Game: Liedmann Gambit	c2c4,c7c5,d2d4,c5d4,e2e3,b8c6,e3d4,d7d5,c4d5	9	0.0200114782478136	0.1668340560797477	137847	12045	93607	0.5661091010640701	0.0494663222436231	0.3844245766923067	1. c4 c5 2. d4 cxd4 3. e3 Nc6 4. exd4 d5 5. cxd5	r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5	266
A30: English Opening: Symmetrical Variation	c2c4,c7c5,e2e3,b8c6,d2d4,c5d4,e3d4,d7d5,c4d5	9	0.0182070895196478	0.1517910149542193	137847	12045	93607	0.5661091010640701	0.0494663222436231	0.3844245766923067	1. c4 c5 2. e3 Nc6 3. d4 cxd4 4. exd4 d5 5. cxd5	r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5	266
A00: Van't Kruijs Opening	e2e3,c7c5,c2c4,b8c6,d2d4,c5d4,e3d4,d7d5,c4d5	9	0.0163210228781059	0.151798533811966	137900	12050	93651	0.566089630173932	0.0494661351964893	0.3844442346295787	1. e3 c5 2. c4 Nc6 3. d4 cxd4 4. exd4 d5 5. cxd5	r1bqkbnr/pp2pppp/2n5/3P4/3P4/8/PP3PPP/RNBQKBNR b KQkq - 0 5	266
B13: Caro-Kann Defense: Panov Attack	e2e4,c7c6,d2d4,d7d5,e4d5,c6d5,c2c4,b8c6,c4d5,d8d5,g1f3	11	0.0108867298471554	0.1319004334076576	209241	20620	141574	0.5633314038795483	0.055514423788819	0.3811541723316327	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nc6 5. cxd5 Qxd5 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 1 6	266
B10: Caro-Kann Defense	e2e4,c7c6,g1f3,d7d5,e4d5,c6d5,c2c4,b8c6,c4d5,d8d5,d2d4	11	0.0112030226721701	0.1357325447293206	209243	20621	141577	0.5633276886504183	0.0555162192649707	0.381156092084611	1. e4 c6 2. Nf3 d5 3. exd5 cxd5 4. c4 Nc6 5. cxd5 Qxd5 6. d4	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 0 6	266
A30: English Opening: Symmetrical Variation	c2c4,c7c5,e2e3,b8c6,d2d4,c5d4,e3d4,d7d5,c4d5,d8d5,g1f3	11	0.0176873441438923	0.1474579403011539	209334	20624	141647	0.5633239595807377	0.0554997914452173	0.381176248974045	1. c4 c5 2. e3 Nc6 3. d4 cxd4 4. exd4 d5 5. cxd5 Qxd5 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 1 6	266
A43: Queen's Pawn Game: Liedmann Gambit	c2c4,c7c5,d2d4,c5d4,e2e3,b8c6,e3d4,d7d5,c4d5,d8d5,g1f3	11	0.0194402242167886	0.1620715579840252	209334	20624	141648	0.56332244366345	0.0554996420940458	0.3811779142425041	1. c4 c5 2. d4 cxd4 3. e3 Nc6 4. exd4 d5 5. cxd5 Qxd5 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 1 6	266
A00: Van't Kruijs Opening	e2e3,c7c5,c2c4,b8c6,d2d4,c5d4,e3d4,d7d5,c4d5,d8d5,g1f3	11	0.0158551118469757	0.1474651895148227	209413	20631	141703	0.5633212910931359	0.0554974216335303	0.3811812872733337	1. e3 c5 2. c4 Nc6 3. d4 cxd4 4. exd4 d5 5. cxd5 Qxd5 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 1 6	266
B10: Caro-Kann Defense: Accelerated Panov Attack	e2e4,c7c6,c2c4,d7d5,c4d5,c6d5,e4d5,d8d5,d2d4,b8c6,g1f3	11	0.0181767339051631	0.2202239895438495	209246	20622	141583	0.5633205994868772	0.0555174168329066	0.3811619836802162	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. exd5 Qxd5 5. d4 Nc6 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 2 6	266
B10: Caro-Kann Defense: Accelerated Panov Attack	e2e4,c7c6,c2c4,d7d5,e4d5,c6d5,c4d5,d8d5,d2d4,b8c6,g1f3	11	0.0172638980618965	0.209164337559524	209246	20622	141583	0.5633205994868772	0.0555174168329066	0.3811619836802162	1. e4 c6 2. c4 d5 3. exd5 cxd5 4. cxd5 Qxd5 5. d4 Nc6 6. Nf3	r1b1kbnr/pp2pppp/2n5/3q4/3P4/5N2/PP3PPP/RNBQKB1R b KQkq - 2 6	266
B13: Caro-Kann Defense: Panov Attack	e2e4,c7c6,d2d4,d7d5,e4d5,c6d5,c2c4,b8c6,c4d5,d8d5	10	0.0108867298471554	0.1319004334076576	189778	18014	130349	0.5612392463498954	0.0532736343714604	0.3854871192786441	1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nc6 5. cxd5 Qxd5	r1b1kbnr/pp2pppp/2n5/3q4/3P4/8/PP3PPP/RNBQKBNR w KQkq - 0 6	266
B10: Caro-Kann Defense: Accelerated Panov Attack	e2e4,c7c6,c2c4,d7d5,c4d5,c6d5,e4d5,d8d5,d2d4,b8c6	10	0.0181767339051631	0.2202239895438495	189779	18016	130357	0.5612239466275522	0.0532778158934443	0.3854982374790035	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. exd5 Qxd5 5. d4 Nc6	r1b1kbnr/pp2pppp/2n5/3q4/3P4/8/PP3PPP/RNBQKBNR w KQkq - 1 6	266
B10: Caro-Kann Defense: Accelerated Panov Attack	e2e4,c7c6,c2c4,d7d5,e4d5,c6d5,c4d5,d8d5,d2d4,b8c6	10	0.0172638980618965	0.209164337559524	189779	18016	130357	0.5612239466275522	0.0532778158934443	0.3854982374790035	1. e4 c6 2. c4 d5 3. exd5 cxd5 4. cxd5 Qxd5 5. d4 Nc6	r1b1kbnr/pp2pppp/2n5/3q4/3P4/8/PP3PPP/RNBQKBNR w KQkq - 1 6	266
A30: English Opening: Symmetrical Variation	c2c4,c7c5,e2e3,b8c6,d2d4,c5d4,e3d4,d7d5,c4d5,d8d5	10	0.0176873441438923	0.1474579403011539	189862	18018	130420	0.5612237658882648	0.0532604197457877	0.3855158143659474	1. c4 c5 2. e3 Nc6 3. d4 cxd4 4. exd4 d5 5. cxd5 Qxd5	r1b1kbnr/pp2pppp/2n5/3q4/3P4/8/PP3PPP/RNBQKBNR w KQkq - 0 6	266
A43: Queen's Pawn Game: Liedmann Gambit	c2c4,c7c5,d2d4,c5d4,e2e3,b8c6,e3d4,d7d5,c4d5,d8d5	10	0.0194402242167886	0.1620715579840252	189862	18018	130421	0.5612221069402692	0.0532602623107824	0.3855176307489484	1. c4 c5 2. d4 cxd4 3. e3 Nc6 4. exd4 d5 5. cxd5 Qxd5	r1b1kbnr/pp2pppp/2n5/3q4/3P4/8/PP3PPP/RNBQKBNR w KQkq - 0 6	266
