Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval	analysis_url
A16: English Opening: Anglo-Indian Defense, Queen's Knight Variation	c2c4,g8f6,b1c3,g7g6,e2e4,f8g7,g1e2	7	0.0306428558178302	0.152960883271121	2385	170	1672	0.564229950319375	0.0402176484504376	0.395552401230187	1. c4 Nf6 2. Nc3 g6 3. e4 Bg7 4. Nge2	rnbqk2r/ppppppbp/5np1/8/2P1P3/2N5/PP1PNPPP/R1BQKB1R b KQkq - 2 4	276	37	https://lichess.org/q9UTGBSX
A02: Bird Opening	f2f4,e7e6,e2e3,d7d5,b2b3,c7c5,c1b2	7	0.0146431018897711	0.142254678383285	13995	936	9879	0.564087061668682	0.037726723095526	0.398186215235792	1. f4 e6 2. e3 d5 3. b3 c5 4. Bb2	rnbqkbnr/pp3ppp/4p3/2pp4/5P2/1P2P3/PBPP2PP/RN1QKBNR b KQkq - 1 4	277	-21	https://lichess.org/6JOwRzHJ
C00: French Defense: La Bourdonnais Variation	f2f4,e7e6,e2e4,d7d5,e4e5,c7c5,f1b5,b8c6,b5c6,b7c6,d2d3	11	0.0248070582517037	0.240995392902145	1000	76	697	0.564015792442188	0.0428652002256063	0.393119007332205	1. f4 e6 2. e4 d5 3. e5 c5 4. Bb5+ Nc6 5. Bxc6+ bxc6 6. d3	r1bqkbnr/p4ppp/2p1p3/2ppP3/5P2/3P4/PPP3PP/RNBQK1NR b KQkq - 0 6	278	-61	https://lichess.org/byE7TCCC
A20: English Opening: King's English Variation	c2c4,e7e5,a2a3,g8f6,d2d3,d7d5,c4d5,f6d5,g1f3,b8c6,e2e3	11	0.025861176924818	0.105296812847438	1413	145	948	0.563846767757382	0.0578611332801276	0.37829209896249	1. c4 e5 2. a3 Nf6 3. d3 d5 4. cxd5 Nxd5 5. Nf3 Nc6 6. e3	r1bqkb1r/ppp2ppp/2n5/3np3/8/P2PPN2/1P3PPP/RNBQKB1R b KQkq - 0 6	279	0	https://lichess.org/1VSOU2A5
C77: Ruy Lopez: Morphy Defense, Mackenzie Variation	e2e4,e7e5,g1f3,b8c6,f1b5,a7a6,b5a4,g8f6,d2d4	9	0.0435731455363032	0.13730658540812	27479	2606	18670	0.563613988308891	0.0534509281099374	0.382935083581171	1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d4	r1bqkb1r/1ppp1ppp/p1n2n2/4p3/B2PP3/5N2/PPP2PPP/RNBQK2R b KQkq - 0 5	280	0	https://lichess.org/bGkcLv22
B10: Caro-Kann Defense	e2e4,c7c6,e4e5,d7d5,g1f3,c8f5,f3d4,f5g6,e5e6	9	0.0166306956950051	0.201492642955147	1544	84	1114	0.563092633114515	0.0306345733041575	0.406272793581328	1. e4 c6 2. e5 d5 3. Nf3 Bf5 4. Nd4 Bg6 5. e6	rn1qkbnr/pp2pppp/2p1P1b1/3p4/3N4/8/PPPP1PPP/RNBQKB1R b KQkq - 0 5	281	-67	https://lichess.org/Jy6qMP7b
B30: Sicilian Defense: Old Sicilian	e2e4,c7c5,g1f3,b8c6,g2g3,g7g6,d2d4	7	0.0263134676963268	0.112325360574907	482	56	318	0.563084112149533	0.0654205607476635	0.371495327102804	1. e4 c5 2. Nf3 Nc6 3. g3 g6 4. d4	r1bqkbnr/pp1ppp1p/2n3p1/2p5/3PP3/5NP1/PPP2P1P/RNBQKB1R b KQkq - 0 4	282	-16	https://lichess.org/2Z6L3Hr5
A00: Van't Kruijs Opening	e2e3,e7e6,b2b3,d7d5,c1b2,g8f6,g1f3,f8e7,d2d4,e8h8,a2a3	11	0.0146483916635344	0.12828826540785	3295	247	2311	0.562959166239535	0.0422005808986844	0.39484025286178	1. e3 e6 2. b3 d5 3. Bb2 Nf6 4. Nf3 Be7 5. d4 O-O 6. a3	rnbq1rk1/ppp1bppp/4pn2/3p4/3P4/PP2PN2/1BP2PPP/RN1QKB1R b KQ - 0 6	283	1	https://lichess.org/4ige2Zzs
B53: Sicilian Defense: Chekhover Variation	g1f3,c7c5,e2e4,d7d6,d2d4,c5d4,d1d4,g8f6,e4e5	9	0.0128052778387414	0.125897280648901	38557	4035	25934	0.562662347138312	0.0588827598283863	0.378454893033301	1. Nf3 c5 2. e4 d6 3. d4 cxd4 4. Qxd4 Nf6 5. e5	rnbqkb1r/pp2pppp/3p1n2/4P3/3Q4/5N2/PPP2PPP/RNB1KB1R b KQkq - 0 5	284	-21	https://lichess.org/jYJR55Ab
B10: Caro-Kann Defense: Breyer Variation	e2e4,c7c6,d2d3,d7d5,f2f3,d5e4,f3e4,g8f6,f1e2	9	0.0167153759456475	0.202518604094774	901	68	633	0.562421972534332	0.0424469413233458	0.395131086142322	1. e4 c6 2. d3 d5 3. f3 dxe4 4. fxe4 Nf6 5. Be2	rnbqkb1r/pp2pppp/2p2n2/8/4P3/3P4/PPP1B1PP/RNBQK1NR b KQkq - 2 5	285	-12	https://lichess.org/Z4QSujHh
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,g1h3,g8f6,f2f4	7	0.0284403996420717	0.295436623140296	1769	111	1267	0.562122656498252	0.0352716873212583	0.402605656180489	1. g3 e6 2. Bg2 d5 3. Nh3 Nf6 4. f4	rnbqkb1r/ppp2ppp/4pn2/3p4/5P2/6PN/PPPPP1BP/RNBQK2R b KQkq - 0 4	286	-73	https://lichess.org/NRkxQ4YM
C05: French Defense: Tarrasch Variation, Closed Variation	e2e4,e7e6,d2d4,d7d5,b1d2,g8f6,f1d3,c7c5,d4c5,f8c5,d1e2	11	0.0135196661114535	0.115019210985753	2876	331	1910	0.562048075043971	0.0646863396521399	0.373265585303889	1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. Bd3 c5 5. dxc5 Bxc5 6. Qe2	rnbqk2r/pp3ppp/4pn2/2bp4/4P3/3B4/PPPNQPPP/R1B1K1NR b KQkq - 1 6	287	-9	https://lichess.org/y9ohMMLx
B90: Sicilian Defense: Najdorf Variation, Lipnitsky Attack	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,b1c3,a7a6,f1c4,e7e6,g2g4	13	0.0261129723576258	0.111469498038161	2134	125	1538	0.5620226494601	0.0329207268896497	0.40505662365025	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bc4 e6 7. g4	rnbqkb1r/1p3ppp/p2ppn2/8/2BNP1P1/2N5/PPP2P1P/R1BQK2R b KQkq - 0 7	288	-48	https://lichess.org/RdrPpXms
A45: Trompowsky Attack: Classical Defense	d2d4,g8f6,c1g5,e7e6,e2e3,f8e7,b1d2	7	0.027822744623128	0.110189034575175	7711	866	5145	0.561944322984988	0.0631103337705873	0.374945343244425	1. d4 Nf6 2. Bg5 e6 3. e3 Be7 4. Nd2	rnbqk2r/ppppbppp/4pn2/6B1/3P4/4P3/PPPN1PPP/R2QKBNR b KQkq - 2 4	289	6	https://lichess.org/pwMKkxyp
A00: Van't Kruijs Opening	e2e3,e7e5,f1e2,d7d5,d2d4,e5d4,g1f3	7	0.0295556792939681	0.123535763121022	940	45	688	0.561864913329349	0.0268977884040645	0.411237298266587	1. e3 e5 2. Be2 d5 3. d4 exd4 4. Nf3	rnbqkbnr/ppp2ppp/8/3p4/3p4/4PN2/PPP1BPPP/RNBQK2R b KQkq - 1 4	290	-65	https://lichess.org/sJr4BZEu
C01: French Defense: Exchange Variation, Monte Carlo Variation	e2e4,e7e6,d2d4,d7d5,e4d5,e6d5,c2c4,c7c6,d1b3	9	0.0149793670244284	0.127437686849096	487	29	351	0.561707035755479	0.0334486735870818	0.404844290657439	1. e4 e6 2. d4 d5 3. exd5 exd5 4. c4 c6 5. Qb3	rnbqkbnr/pp3ppp/2p5/3p4/2PP4/1Q6/PP3PPP/RNB1KBNR b KQkq - 1 5	291	0	https://lichess.org/W6k7P68C
A00: Van Geet Opening	b1c3,d7d5,e2e4,d5e4,f1b5,c7c6,b5c4	7	0.0757896625712906	0.306827273653765	707	11	541	0.561556791104051	0.0087370929308975	0.429706115965052	1. Nc3 d5 2. e4 dxe4 3. Bb5+ c6 4. Bc4	rnbqkbnr/pp2pppp/2p5/8/2B1p3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 1 4	292	-155	https://lichess.org/AcxQ0rYQ
A04: Zukertort Opening: Sicilian Invitation	g1f3,c7c5,d2d4,c5d4,d1d4,g8f6,d4h4	7	0.0116636243016675	0.114672918509257	2323	182	1632	0.561518008218516	0.0439932318104906	0.394488759970993	1. Nf3 c5 2. d4 cxd4 3. Qxd4 Nf6 4. Qh4	rnbqkb1r/pp1ppppp/5n2/8/7Q/5N2/PPP1PPPP/RNB1KB1R b KQkq - 2 4	293	-36	https://lichess.org/6lKlPZEt
A00: Van't Kruijs Opening	e2e3,d7d5,c2c4,d5c4,g1f3,g8f6	6	0.0209845090079139	0.102029669044525	31299	2561	21888	0.561437181602927	0.0459388677620721	0.392623950635	1. e3 d5 2. c4 dxc4 3. Nf3 Nf6	rnbqkb1r/ppp1pppp/5n2/8/2p5/4PN2/PP1P1PPP/RNBQKB1R w KQkq - 2 4	294	41	https://lichess.org/GZb0uEqN
B07: Pirc Defense	b1c3,g8f6,d2d4,g7g6,e2e4,d7d6,h2h3,f8g7,g1e2,e8h8,g2g4	11	0.0168360362931242	0.102801194057776	1678	181	1130	0.561391769822683	0.0605553696888591	0.378052860488458	1. Nc3 Nf6 2. d4 g6 3. e4 d6 4. h3 Bg7 5. Nge2 O-O 6. g4	rnbq1rk1/ppp1ppbp/3p1np1/8/3PP1P1/2N4P/PPP1NP2/R1BQKB1R b KQ - 0 6	295	41	https://lichess.org/Zt3HM4oL
A13: English Opening: Agincourt Defense	c2c4,e7e6,g2g3,d7d5,f1g2,c7c6,g1f3	7	0.0134713565392231	0.115377218167313	54546	5377	37252	0.561317211216877	0.0553331618214561	0.383349626961667	1. c4 e6 2. g3 d5 3. Bg2 c6 4. Nf3	rnbqkbnr/pp3ppp/2p1p3/3p4/2P5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 1 4	296	20	https://lichess.org/Or7XSkh5
A00: Hungarian Opening	g2g3,d7d5,c2c4,d5c4,b1a3	5	0.138736547774935	0.508290917893476	376	29	265	0.561194029850746	0.0432835820895522	0.395522388059701	1. g3 d5 2. c4 dxc4 3. Na3	rnbqkbnr/ppp1pppp/8/8/2p5/N5P1/PP1PPP1P/R1BQKBNR b KQkq - 1 3	297	-128	https://lichess.org/dSFFwrVo
B01: Scandinavian Defense	e2e4,d7d5,d2d3,d5e4,f2f4,e4d3,b1c3,d3c2,d1c2	9	0.035064462020784	0.355717856116307	326	14	241	0.561101549053356	0.0240963855421686	0.414802065404475	1. e4 d5 2. d3 dxe4 3. f4 exd3 4. Nc3 dxc2 5. Qxc2	rnbqkbnr/ppp1pppp/8/8/5P2/2N5/PPQ3PP/R1B1KBNR b KQkq - 0 5	298	-186	https://lichess.org/UtIuR1N7
C07: French Defense: Tarrasch Variation, Open System	e2e4,e7e6,d2d4,d7d5,b1d2,c7c5,d4c5,f8c5,f1d3	9	0.0185622745029462	0.157919444890809	3449	368	2330	0.561086708963722	0.0598666015942736	0.379046689442004	1. e4 e6 2. d4 d5 3. Nd2 c5 4. dxc5 Bxc5 5. Bd3	rnbqk1nr/pp3ppp/4p3/2bp4/4P3/3B4/PPPN1PPP/R1BQK1NR b KQkq - 1 5	299	-12	https://lichess.org/Dotv9sBP
B10: Caro-Kann Defense	e2e4,c7c6,b1c3,d7d5,f2f3,d5e4,f3e4,e7e5,g1f3	9	0.0132674074326503	0.160744026455271	2498	152	1805	0.560718294051627	0.0341189674523007	0.405162738496072	1. e4 c6 2. Nc3 d5 3. f3 dxe4 4. fxe4 e5 5. Nf3	rnbqkbnr/pp3ppp/2p5/4p3/4P3/2N2N2/PPPP2PP/R1BQKB1R b KQkq - 1 5	300	48	https://lichess.org/Y5wy0RLz
C24: Bishop's Opening: Berlin Defense	e2e4,e7e5,f1c4,g8f6,c4f7,e8f7,g1f3,d7d6,e1h1	9	0.031773232987739	0.100123001799085	1982	89	1464	0.560678925035361	0.0251768033946251	0.414144271570014	1. e4 e5 2. Bc4 Nf6 3. Bxf7+ Kxf7 4. Nf3 d6 5. O-O	rnbq1b1r/ppp2kpp/3p1n2/4p3/4P3/5N2/PPPP1PPP/RNBQ1RK1 b - - 1 5	301	-515	https://lichess.org/O8inqZqt
B12: Caro-Kann Defense: Advance Variation, Tal Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,h2h4,h7h5,f1d3,f5d3,d1d3,e7e6,c1g5	13	0.0209788178135777	0.254173218297889	21624	2337	14609	0.560642986777288	0.0605911330049261	0.378765880217786	1. e4 c6 2. d4 d5 3. e5 Bf5 4. h4 h5 5. Bd3 Bxd3 6. Qxd3 e6 7. Bg5	rn1qkbnr/pp3pp1/2p1p3/3pP1Bp/3P3P/3Q4/PPP2PP1/RN2K1NR b KQkq - 1 7	302	8	https://lichess.org/OkqOfKd3
B15: Caro-Kann Defense	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,d4d5,g8f6,c1g5,c6d5,g5f6	11	0.0128031565215903	0.155119298255121	539	62	361	0.56029106029106	0.0644490644490644	0.375259875259875	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. d5 Nf6 5. Bg5 cxd5 6. Bxf6	rnbqkb1r/pp2pppp/5B2/3p4/4p3/2N5/PPP2PPP/R2QKBNR b KQkq - 0 6	303	-150	https://lichess.org/jfuqo1kU
A10: English Opening: Anglo-Scandinavian Defense	c2c4,d7d5,c4d5,d8d5,b1c3,d5d8,e2e4,g8f6,e4e5	9	0.012148976331327	0.157775071038804	2682	162	1943	0.560267390850219	0.0338416544808857	0.405890954668895	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qd8 4. e4 Nf6 5. e5	rnbqkb1r/ppp1pppp/5n2/4P3/8/2N5/PP1P1PPP/R1BQKBNR b KQkq - 0 5	304	52	https://lichess.org/dmjLCu82
A06: Zukertort Opening: Old Indian Attack	d2d3,d7d5,g1f3,c7c5,b1d2,b8c6,c2c4	7	0.0328696494310226	0.118617445134065	810	77	559	0.560165975103734	0.0532503457814661	0.386583679114799	1. d3 d5 2. Nf3 c5 3. Nbd2 Nc6 4. c4	r1bqkbnr/pp2pppp/2n5/2pp4/2P5/3P1N2/PP1NPPPP/R1BQKB1R b KQkq - 0 4	305	-111	https://lichess.org/h5Bx5IU4
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,c2c4,f8g7,h2h4,d7d6,h4h5	7	0.0106275997722832	0.200971988599024	1784	128	1273	0.560125588697017	0.0401883830455259	0.399686028257457	1. d4 g6 2. c4 Bg7 3. h4 d6 4. h5	rnbqk1nr/ppp1ppbp/3p2p1/7P/2PP4/8/PP2PPP1/RNBQKBNR b KQkq - 0 4	306	56	https://lichess.org/KPUk6NiV
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,c2c3,g8f6,c1f4	7	0.0291481359468855	0.259013699015436	597	33	436	0.560037523452158	0.0309568480300187	0.409005628517824	1. d3 e6 2. Nf3 d5 3. c3 Nf6 4. Bf4	rnbqkb1r/ppp2ppp/4pn2/3p4/5B2/2PP1N2/PP2PPPP/RN1QKB1R b KQkq - 2 4	307	-23	https://lichess.org/8zm0IA4o
A13: English Opening: Agincourt Defense	c2c4,e7e6,d2d3,d7d5,g2g3,d5c4,d1a4	7	0.0205446864073141	0.175957689108302	346	19	253	0.559870550161812	0.0307443365695792	0.409385113268608	1. c4 e6 2. d3 d5 3. g3 dxc4 4. Qa4+	rnbqkbnr/ppp2ppp/4p3/8/Q1p5/3P2P1/PP2PP1P/RNB1KBNR b KQkq - 1 4	308	-27	https://lichess.org/YjN2TFmW
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,g7g6,b2f6,e7f6,c2c4,f8g7,g2g3,f6f5,b1c3	11	0.0155454005518818	0.10570417188731	7810	1025	5118	0.559736257435677	0.0734609044649896	0.366802838099333	1. b3 Nf6 2. Bb2 g6 3. Bxf6 exf6 4. c4 Bg7 5. g3 f5 6. Nc3	rnbqk2r/pppp1pbp/6p1/5p2/2P5/1PN3P1/P2PPP1P/R2QKBNR b KQkq - 1 6	309	25	https://lichess.org/Xtcmcj4f
A15: English Opening: Anglo-Indian Defense	c2c4,g8f6,b2b3,g7g6,c1b2,f8g7,e2e3,e8h8,b1c3,d7d6,h2h4	11	0.0221819465014915	0.110726302721649	352	23	254	0.559618441971383	0.0365659777424483	0.403815580286168	1. c4 Nf6 2. b3 g6 3. Bb2 Bg7 4. e3 O-O 5. Nc3 d6 6. h4	rnbq1rk1/ppp1ppbp/3p1np1/8/2P4P/1PN1P3/PB1P1PP1/R2QKBNR b KQ - 0 6	310	-37	https://lichess.org/XPgK2SN9
D00: Blackmar-Diemer Gambit: von Popiel Gambit	d2d4,d7d5,e2e4,d5e4,b1c3,g8f6,c1g5,c8f5,g5f6,e7f6,f2f3,e4f3,d1f3	13	0.0361959042918862	0.102083315028739	386	13	291	0.559420289855072	0.0188405797101449	0.421739130434783	1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. Bg5 Bf5 5. Bxf6 exf6 6. f3 exf3 7. Qxf3	rn1qkb1r/ppp2ppp/5p2/5b2/3P4/2N2Q2/PPP3PP/R3KBNR b KQkq - 0 7	311	-77	https://lichess.org/AnqqvE3r
A40: Horwitz Defense	d2d4,e7e6,e2e3,d7d5,f1d3,c7c5,b1d2	7	0.013032419482077	0.132795986839335	3054	207	2200	0.559238234755539	0.037905145577733	0.402856619666728	1. d4 e6 2. e3 d5 3. Bd3 c5 4. Nd2	rnbqkbnr/pp3ppp/4p3/2pp4/3P4/3BP3/PPPN1PPP/R1BQK1NR b KQkq - 1 4	312	-21	https://lichess.org/aGdXRblb
B12: Caro-Kann Defense: Advance Variation, Short Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,g1f3,e7e6,a2a3,c6c5,d4c5,f8c5,b2b4,c5b6	14	0.0141259837556181	0.171146285967809	359	32	251	0.559190031152648	0.0498442367601246	0.390965732087227	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. a3 c5 6. dxc5 Bxc5 7. b4 Bb6	rn1qk1nr/pp3ppp/1b2p3/3pPb2/1P6/P4N2/2P2PPP/RNBQKB1R w KQkq - 1 8	313	-38	https://lichess.org/6tj0kYie
A10: English Opening: Anglo-Scandinavian Defense, Schulz Gambit	c2c4,d7d5,c4d5,g8f6,g1f3	5	0.0125304517125885	0.162729176120306	84550	7600	59076	0.559096980677926	0.0502559083755438	0.39064711094653	1. c4 d5 2. cxd5 Nf6 3. Nf3	rnbqkb1r/ppp1pppp/5n2/3P4/8/5N2/PP1PPPPP/RNBQKB1R b KQkq - 2 3	314	69	https://lichess.org/NhgMTpNL
B10: Caro-Kann Defense: Goldman Variation	e2e4,c7c6,b1c3,d7d5,d1f3,d5e4,c3e4,g8f6,f1c4	9	0.0294496700620529	0.356803585597583	15643	1467	10872	0.559037952969766	0.0524265599313844	0.388535487098849	1. e4 c6 2. Nc3 d5 3. Qf3 dxe4 4. Nxe4 Nf6 5. Bc4	rnbqkb1r/pp2pppp/2p2n2/8/2B1N3/5Q2/PPPP1PPP/R1B1K1NR b KQkq - 2 5	315	-9	https://lichess.org/Svfkoo53
B12: Caro-Kann Defense: Advance Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,f1d3,f5d3,d1d3,e7e6,c2c3,c6c5,a2a3,b8c6,b2b4	15	0.0106246129992294	0.128724702372692	559	52	389	0.559	0.052	0.389	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Bd3 Bxd3 5. Qxd3 e6 6. c3 c5 7. a3 Nc6 8. b4	r2qkbnr/pp3ppp/2n1p3/2ppP3/1P1P4/P1PQ4/5PPP/RNB1K1NR b KQkq - 0 8	316	7	https://lichess.org/YsYzTrkI
A00: Hungarian Opening	g2g3,d7d5,c2c4,d5c4,g1f3,g8f6,f1g2	7	0.048392745677411	0.177297139897558	19010	1622	13380	0.558920381041985	0.0476890509232035	0.393390568034811	1. g3 d5 2. c4 dxc4 3. Nf3 Nf6 4. Bg2	rnbqkb1r/ppp1pppp/5n2/8/2p5/5NP1/PP1PPPBP/RNBQK2R b KQkq - 3 4	317	3	https://lichess.org/Q9vQdp9m
A05: Zukertort Opening	g1f3,g8f6,d2d3,g7g6,b1d2,f8g7,e2e4,d7d6,h2h3	9	0.0215767193547753	0.109268443803468	1627	104	1180	0.558914462384061	0.035726554448643	0.405358983167296	1. Nf3 Nf6 2. d3 g6 3. Nbd2 Bg7 4. e4 d6 5. h3	rnbqk2r/ppp1ppbp/3p1np1/8/4P3/3P1N1P/PPPN1PP1/R1BQKB1R b KQkq - 0 5	318	-27	https://lichess.org/hodL1ztF
A00: Hungarian Opening	g2g3,d7d5,c2c4,d5c4,d1a4,b8c6,f1g2,c8d7	8	0.0339695935539379	0.12445484744229	1471	103	1058	0.558890577507599	0.0391337386018237	0.401975683890577	1. g3 d5 2. c4 dxc4 3. Qa4+ Nc6 4. Bg2 Bd7	r2qkbnr/pppbpppp/2n5/8/Q1p5/6P1/PP1PPPBP/RNB1K1NR w KQkq - 4 5	319	3	https://lichess.org/tUltYLul
A01: Nimzo-Larsen Attack	b2b3,e7e6,g2g3,d7d5,c1b2,g8f6,b2f6	7	0.03002300365939	0.312064336658301	2488	184	1780	0.55884995507637	0.0413297394429469	0.399820305480683	1. b3 e6 2. g3 d5 3. Bb2 Nf6 4. Bxf6	rnbqkb1r/ppp2ppp/4pB2/3p4/8/1P4P1/P1PPPP1P/RN1QKBNR b KQkq - 0 4	320	-146	https://lichess.org/kaz7344Y
A01: Nimzo-Larsen Attack: Indian Variation	b2b3,g8f6,c1b2,e7e6,b1c3,f8e7,g1f3	7	0.0152066394337998	0.10340069547736	1630	77	1210	0.558793280767912	0.0263969832019197	0.414809736030168	1. b3 Nf6 2. Bb2 e6 3. Nc3 Be7 4. Nf3	rnbqk2r/ppppbppp/4pn2/8/8/1PN2N2/PBPPPPPP/R2QKB1R b KQkq - 3 4	321	-32	https://lichess.org/yFylDncI
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,e2e4,g8f6,e4e5,f6d7,f2f4,c7c5,g1f3,b8c6,e1h1	13	0.0101275620552695	0.105204314000796	827	64	589	0.558783783783784	0.0432432432432432	0.397972972972973	1. g3 e6 2. Bg2 d5 3. e4 Nf6 4. e5 Nfd7 5. f4 c5 6. Nf3 Nc6 7. O-O	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/5P2/5NP1/PPPP2BP/RNBQ1RK1 b kq - 3 7	322	-35	https://lichess.org/KUi0pmYV
A20: English Opening: King's English Variation	c2c4,e7e5,a2a3,g8f6,e2e3,d7d5,c4d5,f6d5,d1c2	9	0.0299532973490322	0.121958360761917	2752	166	2007	0.558781725888325	0.0337055837563451	0.40751269035533	1. c4 e5 2. a3 Nf6 3. e3 d5 4. cxd5 Nxd5 5. Qc2	rnbqkb1r/ppp2ppp/8/3np3/8/P3P3/1PQP1PPP/RNB1KBNR b KQkq - 1 5	323	-36	https://lichess.org/AaaS6e3L
B54: Sicilian Defense: Prins Variation	e2e4,c7c5,g1f3,d7d6,d2d4,c5d4,f3d4,g8f6,f2f3,a7a6,c2c4	11	0.02665198393776	0.113770398504467	37958	4272	25722	0.55860018836826	0.0628679067577113	0.378531904874029	1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. f3 a6 6. c4	rnbqkb1r/1p2pppp/p2p1n2/8/2PNP3/5P2/PP4PP/RNBQKB1R b KQkq - 0 6	324	62	https://lichess.org/60P7QyCk
A04: Zukertort Opening: Sicilian Invitation	g1f3,c7c5,f3e5,b8c6,e5f7,e8f7,d2d4	7	0.0301640366397921	0.296562888690661	291	8	222	0.558541266794626	0.0153550863723608	0.426103646833013	1. Nf3 c5 2. Ne5 Nc6 3. Nxf7 Kxf7 4. d4	r1bq1bnr/pp1ppkpp/2n5/2p5/3P4/8/PPP1PPPP/RNBQKB1R b KQ - 0 4	325	-558	https://lichess.org/rWDF45tJ
B15: Caro-Kann Defense	e2e4,c7c6,d2d4,d7d5,b1c3,d5e4,g1e2,g8f6,e2g3,c8g4,f1e2,g4e2,d1e2	13	0.0231091264409031	0.279983414305436	334	39	225	0.558528428093645	0.0652173913043478	0.376254180602007	1. e4 c6 2. d4 d5 3. Nc3 dxe4 4. Nge2 Nf6 5. Ng3 Bg4 6. Be2 Bxe2 7. Qxe2	rn1qkb1r/pp2pppp/2p2n2/8/3Pp3/2N3N1/PPP1QPPP/R1B1K2R b KQkq - 0 7	326	-16	https://lichess.org/J2jh7FOB
B10: Caro-Kann Defense: Breyer Variation	e2e4,c7c6,d2d3,d7d5,b1c3,d5e4,c1f4,e4d3	8	0.0238658101953484	0.289151173271177	578	40	417	0.558454106280193	0.038647342995169	0.402898550724638	1. e4 c6 2. d3 d5 3. Nc3 dxe4 4. Bf4 exd3	rnbqkbnr/pp2pppp/2p5/8/5B2/2Np4/PPP2PPP/R2QKBNR w KQkq - 0 5	327	-2	https://lichess.org/Vv0OCdB4
A00: Valencia Opening	d2d3,e7e5,b1d2,d7d5,c2c4,d5d4,g1f3	7	0.0181125184350377	0.133745111142569	435	20	324	0.558408215661104	0.0256739409499358	0.41591784338896	1. d3 e5 2. Nd2 d5 3. c4 d4 4. Ngf3	rnbqkbnr/ppp2ppp/8/4p3/2Pp4/3P1N2/PP1NPPPP/R1BQKB1R b KQkq - 1 4	328	-86	https://lichess.org/zdQJwGY7
A00: Mieses Opening: Reversed Rat	d2d3,e7e5,g1f3,e5e4,d3e4	5	0.0344239805276482	0.254190996031434	21117	1414	15296	0.558252042192085	0.037380706902477	0.404367250905438	1. d3 e5 2. Nf3 e4 3. dxe4	rnbqkbnr/pppp1ppp/8/8/4P3/5N2/PPP1PPPP/RNBQKB1R b KQkq - 0 3	329	199	https://lichess.org/HH7FgOnZ
A00: Van Geet Opening: Reversed Nimzowitsch	b1c3,e7e5,d2d4,e5d4,d1d4,b8c6,d4d3,g8f6,e2e4,f8b4,c1d2,e8h8,e1a1	13	0.0134723291868271	0.106041359679951	1965	175	1380	0.558238636363636	0.049715909090909	0.392045454545454	1. Nc3 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qd3 Nf6 5. e4 Bb4 6. Bd2 O-O 7. O-O-O	r1bq1rk1/pppp1ppp/2n2n2/8/1b2P3/2NQ4/PPPB1PPP/2KR1BNR b - - 4 7	330	0	https://lichess.org/PWG8D3xJ
A00: Hungarian Opening	g2g3,e7e6,f2f3,f8e7,g1h3	5	0.0161699849693597	0.167972525551648	2582	174	1870	0.558149589277994	0.0376134889753566	0.404236921746649	1. g3 e6 2. f3 Be7 3. Nh3	rnbqk1nr/ppppbppp/4p3/8/8/5PPN/PPPPP2P/RNBQKB1R b KQkq - 2 3	331	-70	https://lichess.org/pp8oxbkO
A01: Nimzo-Larsen Attack: Spike Variation	b2b3,g8f6,c1b2,g7g6,g2g4,f8g7,g4g5,f6h5,b2g7,h5g7,d2d4	11	0.0501129584492068	0.340753443825243	2175	201	1521	0.558121632024634	0.0515781370284834	0.390300230946882	1. b3 Nf6 2. Bb2 g6 3. g4 Bg7 4. g5 Nh5 5. Bxg7 Nxg7 6. d4	rnbqk2r/ppppppnp/6p1/6P1/3P4/1P6/P1P1PP1P/RN1QKBNR b KQkq - 0 6	332	-14	https://lichess.org/mkfetbE5
