Opening	UCI_moves	move_index	prob	prob_trimmed	white_wins	draws	black_wins	white_win_prob	draw_prob	black_win_prob	san	fen	cluster_idx	stockfish_eval
C11: French Defense: Steinitz Variation, Bradford Attack Variation	e2e4,e7e6,d2d4,d7d5,b1c3,g8f6,e4e5,f6d7,f2f4,c7c5,d4c5,f8c5,d1g4	13	0.0156623468941596	0.1332481710051423	985	66	613	0.5919471153846154	0.0396634615384615	0.3683894230769231	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. f4 c5 6. dxc5 Bxc5 7. Qg4	rnbqk2r/pp1n1ppp/4p3/2bpP3/5PQ1/2N5/PPP3PP/R1B1KBNR b KQkq - 1 7	119	0
C46: Three Knights Opening	b1c3,e7e5,e2e4,b8c6,g1f3,f8c5,f3e5	7	0.0139733147118035	0.1099846411654139	139010	9776	86226	0.5915017105509506	0.0415978758531479	0.3669004135959015	1. Nc3 e5 2. e4 Nc6 3. Nf3 Bc5 4. Nxe5	r1bqk1nr/pppp1ppp/2n5/2b1N3/4P3/2N5/PPPP1PPP/R1BQKB1R b KQkq - 0 4	120	-71
C47: Four Knights Game	e2e4,e7e5,g1f3,b8c6,b1c3,g8f6,h2h3,f8c5,f3e5	9	0.0379940393450892	0.1197258482059677	2002	166	1219	0.5910835547682315	0.0490109241216415	0.3599055211101269	1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. h3 Bc5 5. Nxe5	r1bqk2r/pppp1ppp/2n2n2/2b1N3/4P3/2N4P/PPPP1PP1/R1BQKB1R b KQkq - 0 5	121	-16
A00: Van Geet Opening: Reversed Nimzowitsch	b1c3,e7e5,c3b5,f8c5,b5c7,d8c7,e2e3	7	0.0254518133214579	0.2003324631917878	393	25	247	0.5909774436090226	0.037593984962406	0.3714285714285714	1. Nc3 e5 2. Nb5 Bc5 3. Nxc7+ Qxc7 4. e3	rnb1k1nr/ppqp1ppp/8/2b1p3/8/4P3/PPPP1PPP/R1BQKBNR b KQkq - 0 4	122	+616
B12: Caro-Kann Defense: Advance Variation, Bronstein Variation	e2e4,c7c6,e4e5,d7d5,d2d4,c8f5,g1e2,e7e6,e2g3,f5g6,h2h4,h7h6,h4h5,g6h7,f1d3,h7d3,c2d3	17	0.0213478946446928	0.2586448451930413	13769	960	8570	0.590969569509421	0.041203485128117	0.3678269453624619	1. e4 c6 2. e5 d5 3. d4 Bf5 4. Ne2 e6 5. Ng3 Bg6 6. h4 h6 7. h5 Bh7 8. Bd3 Bxd3 9. cxd3	rn1qkbnr/pp3pp1/2p1p2p/3pP2P/3P4/3P2N1/PP3PP1/RNBQK2R b KQkq - 0 9	123	-32
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e4,f8g7,b1c3,e7e6,h2h4	7	0.0129943961928087	0.1936596334843396	807	47	512	0.5907759882869692	0.034407027818448	0.3748169838945827	1. Nf3 g6 2. e4 Bg7 3. Nc3 e6 4. h4	rnbqk1nr/pppp1pbp/4p1p1/8/4P2P/2N2N2/PPPP1PP1/R1BQKB1R b KQkq - 0 4	124	-79
B12: Caro-Kann Defense: Advance Variation, Van der Wiel Attack	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,b1c3,e7e6,g2g4,f5g6,g1e2,h7h6,c1e3	13	0.010904569402386	0.1321165722390378	2953	201	1861	0.5888334995014955	0.0400797607178464	0.371086739780658	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nc3 e6 5. g4 Bg6 6. Nge2 h6 7. Be3	rn1qkbnr/pp3pp1/2p1p1bp/3pP3/3P2P1/2N1B3/PPP1NP1P/R2QKB1R b KQkq - 1 7	125	-46
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,d2d3,f8g7,c1d2,e7e6	6	0.0105646687186753	0.1574486295157283	425	12	285	0.5886426592797784	0.0166204986149584	0.3947368421052631	1. Nf3 g6 2. d3 Bg7 3. Bd2 e6	rnbqk1nr/pppp1pbp/4p1p1/8/8/3P1N2/PPPBPPPP/RN1QKB1R w KQkq - 0 4	126	-7
B10: Caro-Kann Defense	e2e4,c7c6,e4e5,d7d5,g1f3,c8f5,f3d4,f5g6,h2h4	9	0.0166306956950051	0.2014926429551475	1031	52	669	0.5884703196347032	0.0296803652968036	0.3818493150684932	1. e4 c6 2. e5 d5 3. Nf3 Bf5 4. Nd4 Bg6 5. h4	rn1qkbnr/pp2pppp/2p3b1/3pP3/3N3P/8/PPPP1PP1/RNBQKB1R b KQkq - 0 5	127	+21
A00: Hungarian Opening: Catalan Formation	g2g3,e7e6,f1g2,d7d5,e2e4,g8f6,e4e5,f6d7,d2d4,c7c5,c2c4	11	0.0129603243777302	0.1346308250639108	330	45	186	0.5882352941176471	0.0802139037433155	0.3315508021390374	1. g3 e6 2. Bg2 d5 3. e4 Nf6 4. e5 Nfd7 5. d4 c5 6. c4	rnbqkb1r/pp1n1ppp/4p3/2ppP3/2PP4/6P1/PP3PBP/RNBQK1NR b KQkq - 0 6	128	+78
C00: French Defense: La Bourdonnais Variation	e2e4,e7e6,f2f4,d7d5,e4e5,c7c5,b2b4,b8c6,a2a3,c5b4,a3b4	11	0.0138960547990797	0.1182213558847342	611	40	388	0.588065447545717	0.0384985563041385	0.3734359961501444	1. e4 e6 2. f4 d5 3. e5 c5 4. b4 Nc6 5. a3 cxb4 6. axb4	r1bqkbnr/pp3ppp/2n1p3/3pP3/1P3P2/8/2PP2PP/RNBQKBNR b KQkq - 0 6	129	+99
A00: Hungarian Opening: Symmetrical Variation	g2g3,g7g6,e2e3,f8g7,g1e2,g8f6,c2c3	7	0.0268445665132492	0.3028108917085904	384	27	243	0.5871559633027523	0.0412844036697247	0.3715596330275229	1. g3 g6 2. e3 Bg7 3. Ne2 Nf6 4. c3	rnbqk2r/ppppppbp/5np1/8/8/2P1P1P1/PP1PNP1P/RNBQKB1R b KQkq - 0 4	130	+91
A00: Van Geet Opening	b1c3,d7d5,e2e4,d5e4,c3e4,g8f6,e4g5,h7h6,g5f7,e8f7,g1f3	11	0.0254537377424949	0.1030470474582384	1646	70	1088	0.587018544935806	0.0249643366619115	0.3880171184022825	1. Nc3 d5 2. e4 dxe4 3. Nxe4 Nf6 4. Ng5 h6 5. Nxf7 Kxf7 6. Nf3	rnbq1b1r/ppp1pkp1/5n1p/8/8/5N2/PPPP1PPP/R1BQKB1R b KQ - 1 6	131	+357
C22: Center Game: Paulsen Attack Variation	e2e4,e7e5,d2d4,e5d4,d1d4,b8c6,d4e3,d7d6,c1d2	9	0.0430428543313058	0.1356355452815936	5109	308	3287	0.5869715073529411	0.0353860294117647	0.3776424632352941	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 d6 5. Bd2	r1bqkbnr/ppp2ppp/2np4/8/4P3/4Q3/PPPB1PPP/RN2KBNR b KQkq - 1 5	132	-62
C00: French Defense: Queen's Knight	e2e4,e7e6,b1c3,d7d5,g2g3,d5d4,f1g2	7	0.0227210246017086	0.1933002117753795	308	14	203	0.5866666666666667	0.0266666666666666	0.3866666666666666	1. e4 e6 2. Nc3 d5 3. g3 d4 4. Bg2	rnbqkbnr/ppp2ppp/4p3/8/3pP3/2N3P1/PPPP1PBP/R1BQK1NR b KQkq - 1 4	133	+368
C44: Scotch Game: Göring Gambit	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,c2c3,d4c3,f1d3,c3b2	10	0.0442329777823635	0.1393858319608677	811	37	535	0.586406362979031	0.0267534345625451	0.3868402024584237	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Bd3 cxb2	r1bqkbnr/pppp1ppp/2n5/8/4P3/3B1N2/Pp3PPP/RNBQK2R w KQkq - 0 6	134	-110
B07: Pirc Defense: Kholmov System	b1c3,g8f6,d2d4,g7g6,e2e4,d7d6,f1c4,f8g7,d1e2	9	0.0202480428712547	0.123634978462723	17298	1219	10993	0.5861741782446628	0.0413080311758725	0.3725177905794646	1. Nc3 Nf6 2. d4 g6 3. e4 d6 4. Bc4 Bg7 5. Qe2	rnbqk2r/ppp1ppbp/3p1np1/8/2BPP3/2N5/PPP1QPPP/R1B1K1NR b KQkq - 3 5	135	-3
A05: Zukertort Opening	g1f3,g8f6,b1c3,g7g6,e2e4,f8g7,e4e5	7	0.0338169029945787	0.1712549671575842	22216	1351	14333	0.586174142480211	0.0356464379947229	0.3781794195250659	1. Nf3 Nf6 2. Nc3 g6 3. e4 Bg7 4. e5	rnbqk2r/ppppppbp/5np1/4P3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 4	136	-140
A00: Mieses Opening	d2d3,e7e6,c2c3,f8e7,h2h3	5	0.0136111870360309	0.1209505784046555	351	27	221	0.5859766277128547	0.0450751252086811	0.3689482470784641	1. d3 e6 2. c3 Be7 3. h3	rnbqk1nr/ppppbppp/4p3/8/8/2PP3P/PP2PPP1/RNBQKBNR b KQkq - 0 3	137	+23
B12: Caro-Kann Defense: Advance Variation, Bayonet Attack	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,g2g4,f5g6,e5e6,f7e6,h2h4	11	0.0160154305211245	0.1940382701329271	1340	88	862	0.5851528384279476	0.0384279475982532	0.3764192139737991	1. e4 c6 2. d4 d5 3. e5 Bf5 4. g4 Bg6 5. e6 fxe6 6. h4	rn1qkbnr/pp2p1pp/2p1p1b1/3p4/3P2PP/8/PPP2P2/RNBQKBNR b KQkq - 0 6	138	-7
A00: Van't Kruijs Opening	e2e3,d7d5,c2c4,d5c4,a2a3,g8f6,b1c3	7	0.0212641924992348	0.103389529980319	492	28	321	0.5850178359096314	0.0332936979785969	0.3816884661117717	1. e3 d5 2. c4 dxc4 3. a3 Nf6 4. Nc3	rnbqkb1r/ppp1pppp/5n2/8/2p5/P1N1P3/1P1P1PPP/R1BQKBNR b KQkq - 2 4	139	+52
B20: Sicilian Defense: Wing Gambit, Carlsbad Variation	e2e4,c7c5,b2b4,c5b4,a2a3,b4a3,a1a3,e7e6,d2d4	9	0.0243662719609156	0.1040132876237426	453	24	298	0.584516129032258	0.0309677419354838	0.384516129032258	1. e4 c5 2. b4 cxb4 3. a3 bxa3 4. Rxa3 e6 5. d4	rnbqkbnr/pp1p1ppp/4p3/8/3PP3/R7/2P2PPP/1NBQKBNR b Kkq - 0 5	140	+214
C00: French Defense: Horwitz Attack, Papa-Ticulat Gambit	e2e4,e7e6,b2b3,d7d5,c1b2,d5e4,d2d3,e4d3,f1d3,g8f6,b1d2,f8e7	12	0.0120281503173264	0.1023300684877766	339	18	223	0.5844827586206897	0.0310344827586206	0.3844827586206896	1. e4 e6 2. b3 d5 3. Bb2 dxe4 4. d3 exd3 5. Bxd3 Nf6 6. Nd2 Be7	rnbqk2r/ppp1bppp/4pn2/8/8/1P1B4/PBPN1PPP/R2QK1NR w KQkq - 3 7	141	-51
A00: Mieses Opening	d2d3,e7e6,g1f3,d7d5,c1g5,g8f6,g5f4	7	0.024934665454787	0.2215723140898449	309	14	206	0.5841209829867675	0.0264650283553875	0.389413988657845	1. d3 e6 2. Nf3 d5 3. Bg5 Nf6 4. Bf4	rnbqkb1r/ppp2ppp/4pn2/3p4/5B2/3P1N2/PPP1PPPP/RN1QKB1R b KQkq - 3 4	142	+75
C00: French Defense: Queen's Knight	e2e4,e7e6,b1c3,d7d5,g2g3,g8f6,e4e5,f6d7,f2f4,c7c5,f1g2,b8c6,g1h3	13	0.0133575072928016	0.1136396370212796	299	20	193	0.583984375	0.0390625	0.376953125	1. e4 e6 2. Nc3 d5 3. g3 Nf6 4. e5 Nfd7 5. f4 c5 6. Bg2 Nc6 7. Nh3	r1bqkb1r/pp1n1ppp/2n1p3/2ppP3/5P2/2N3PN/PPPP2BP/R1BQK2R b KQkq - 3 7	143	+43
B12: Caro-Kann Defense: Advance Variation, Short Variation	e2e4,c7c6,d2d4,d7d5,e4e5,c8f5,g1f3,e7e6,f1e2,c6c5,e1h1,b8c6,b1d2	13	0.0133195674624039	0.1613759821139176	501	42	316	0.5832363213038417	0.0488940628637951	0.3678696158323632	1. e4 c6 2. d4 d5 3. e5 Bf5 4. Nf3 e6 5. Be2 c5 6. O-O Nc6 7. Nbd2	r2qkbnr/pp3ppp/2n1p3/2ppPb2/3P4/5N2/PPPNBPPP/R1BQ1RK1 b kq - 3 7	144	+13
A10: English Opening: Anglo-Scandinavian Defense	c2c4,d7d5,c4d5,d8d5,b1c3,d5d8,d2d4,g8f6,e2e4	9	0.0145849499840809	0.1894103220780918	190811	13164	123433	0.5827927234520842	0.0402067145579827	0.377000561989933	1. c4 d5 2. cxd5 Qxd5 3. Nc3 Qd8 4. d4 Nf6 5. e4	rnbqkb1r/ppp1pppp/5n2/8/3PP3/2N5/PP3PPP/R1BQKBNR b KQkq - 0 5	145	-46
A00: Van't Kruijs Opening	e2e3,e7e5,d2d3,d7d5,c2c3,c7c5,d1c2	7	0.0250617174021806	0.1047520631689097	564	34	370	0.5826446280991735	0.0351239669421487	0.3822314049586777	1. e3 e5 2. d3 d5 3. c3 c5 4. Qc2	rnbqkbnr/pp3ppp/8/2ppp3/8/2PPP3/PPQ2PPP/RNB1KBNR b KQkq - 1 4	146	+109
A40: Horwitz Defense	d2d4,e7e6,e2e3,d7d5,f1d3,g8f6,b1d2	7	0.0221552915897387	0.2257549961784743	123457	8702	79787	0.5824927104073679	0.0410576278863484	0.3764496617062837	1. d4 e6 2. e3 d5 3. Bd3 Nf6 4. Nd2	rnbqkb1r/ppp2ppp/4pn2/3p4/3P4/3BP3/PPPN1PPP/R1BQK1NR b KQkq - 3 4	147	-9
A20: English Opening: King's English Variation	c2c4,e7e5,a2a3,g8f6,e2e3,d7d5,c4d5,f6d5,g1f3	9	0.0299532973490322	0.1219583607619168	947	75	604	0.5824108241082411	0.0461254612546125	0.3714637146371464	1. c4 e5 2. a3 Nf6 3. e3 d5 4. cxd5 Nxd5 5. Nf3	rnbqkb1r/ppp2ppp/8/3np3/8/P3PN2/1P1P1PPP/RNBQKB1R b KQkq - 1 5	148	+24
A04: Zukertort Opening: Kingside Fianchetto	g1f3,g7g6,e2e3,f8g7,f3e5,e7e6	6	0.0135348949423756	0.2017148588435446	343	14	232	0.5823429541595926	0.0237691001697792	0.3938879456706282	1. Nf3 g6 2. e3 Bg7 3. Ne5 e6	rnbqk1nr/pppp1pbp/4p1p1/4N3/8/4P3/PPPP1PPP/RNBQKB1R w KQkq - 0 4	149	-27
B02: Alekhine Defense: Maróczy Variation	d2d3,g8f6,e2e4,d7d5,e4e5,f6d7,g1f3,e7e6,c1g5	9	0.0187557622790364	0.1430381463415775	1542	99	1007	0.5823262839879154	0.0373867069486404	0.3802870090634441	1. d3 Nf6 2. e4 d5 3. e5 Nfd7 4. Nf3 e6 5. Bg5	rnbqkb1r/pppn1ppp/4p3/3pP1B1/8/3P1N2/PPP2PPP/RN1QKB1R b KQkq - 1 5	150	0
C00: French Defense: Alapin Gambit	e2e4,e7e6,d2d4,d7d5,c1e3,d5e4,f2f3,e4f3,g1f3,g8f6,b1c3	11	0.0269455562604613	0.2292406184517271	9944	576	6558	0.5822695866026467	0.0337276027637896	0.3840028106335637	1. e4 e6 2. d4 d5 3. Be3 dxe4 4. f3 exf3 5. Nxf3 Nf6 6. Nc3	rnbqkb1r/ppp2ppp/4pn2/8/3P4/2N1BN2/PPP3PP/R2QKB1R b KQkq - 2 6	151	+60
C22: Center Game: Paulsen Attack Variation	e2e4,e7e5,d2d4,e5d4,d1d4,b8c6,d4e3,d7d6,b1c3	9	0.0430428543313058	0.1356355452815936	50056	3069	32848	0.5822293045491026	0.0356972537889802	0.3820734416619171	1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 d6 5. Nc3	r1bqkbnr/ppp2ppp/2np4/8/4P3/2N1Q3/PPP2PPP/R1B1KBNR b KQkq - 1 5	152	-51
A48: East Indian Defense	d2d4,g8f6,g1f3,g7g6,b1d2,f8g7,e2e4,d7d6,f1b5,c7c6,b5d3	11	0.0345148572296106	0.1366924380806544	972	114	584	0.5820359281437125	0.0682634730538922	0.3497005988023952	1. d4 Nf6 2. Nf3 g6 3. Nbd2 Bg7 4. e4 d6 5. Bb5+ c6 6. Bd3	rnbqk2r/pp2ppbp/2pp1np1/8/3PP3/3B1N2/PPPN1PPP/R1BQK2R b KQkq - 1 6	153	-37
A00: Mieses Opening	d2d3,e7e6,b1d2,d7d5,b2b3,g8f6,c1b2,f8e7,a1b1	9	0.012943359716171	0.1150161877892249	1548	84	1028	0.5819548872180451	0.031578947368421	0.3864661654135338	1. d3 e6 2. Nd2 d5 3. b3 Nf6 4. Bb2 Be7 5. Rb1	rnbqk2r/ppp1bppp/4pn2/3p4/8/1P1P4/PBPNPPPP/1R1QKBNR b Kkq - 4 5	154	+66
C25: Vienna Game: Max Lange Defense	b1c3,e7e5,e2e4,b8c6,f1c4,f8c5,d1h5	7	0.0159701781084407	0.1257020502888176	7538	469	4947	0.5819052030260923	0.0362050331943801	0.3818897637795275	1. Nc3 e5 2. e4 Nc6 3. Bc4 Bc5 4. Qh5	r1bqk1nr/pppp1ppp/2n5/2b1p2Q/2B1P3/2N5/PPPP1PPP/R1B1K1NR b KQkq - 4 4	155	-10
C44: Scotch Game	e2e4,e7e5,g1f3,b8c6,d2d4,e5d4,f1d3,g8f6,e4e5	9	0.0394694314330582	0.1243750661415515	986	56	653	0.5817109144542773	0.0330383480825958	0.3852507374631268	1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bd3 Nf6 5. e5	r1bqkb1r/pppp1ppp/2n2n2/4P3/3p4/3B1N2/PPP2PPP/RNBQK2R b KQkq - 0 5	156	-9
A43: Benoni Defense: Benoni Gambit Accepted	d2d4,c7c5,d4c5,d8a5,d1d2,a5c5,d2c3	7	0.0113298919590937	0.1911277196957687	823	87	505	0.5816254416961131	0.0614840989399293	0.3568904593639576	1. d4 c5 2. dxc5 Qa5+ 3. Qd2 Qxc5 4. Qc3	rnb1kbnr/pp1ppppp/8/2q5/8/2Q5/PPP1PPPP/RNB1KBNR b KQkq - 1 4	157	0
C55: Italian Game: Two Knights Defense	e2e4,e7e5,g1f3,b8c6,f1c4,g8f6,c4f7,e8f7,f3e5,c6e5,d2d4	11	0.0600670477203624	0.1892817494931148	4656	199	3151	0.5815638271296527	0.0248563577317012	0.393579815138646	1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Bxf7+ Kxf7 5. Nxe5+ Nxe5 6. d4	r1bq1b1r/pppp1kpp/5n2/4n3/3PP3/8/PPP2PPP/RNBQK2R b KQ - 0 6	158	+679
A00: Mieses Opening	d2d3,g8f6,g2g3,g7g6,b1d2,f8g7,g1h3,e8h8	8	0.0328121291162647	0.2502370235070035	296	18	195	0.581532416502947	0.0353634577603143	0.3831041257367387	1. d3 Nf6 2. g3 g6 3. Nd2 Bg7 4. Nh3 O-O	rnbq1rk1/ppppppbp/5np1/8/8/3P2PN/PPPNPP1P/R1BQKB1R w KQ - 4 5	159	-75
C44: King's Pawn Game: Tayler Opening	e2e4,e7e5,g1f3,b8c6,f1e2,f8c5,f3e5,c6e5,d2d4	9	0.0384609018265269	0.1211970133557953	1215	82	793	0.5813397129186603	0.0392344497607655	0.3794258373205741	1. e4 e5 2. Nf3 Nc6 3. Be2 Bc5 4. Nxe5 Nxe5 5. d4	r1bqk1nr/pppp1ppp/8/2b1n3/3PP3/8/PPP1BPPP/RNBQK2R b KQkq - 0 5	160	-130
B10: Caro-Kann Defense: Breyer Variation	e2e4,c7c6,d2d3,d7d5,c2c3,d5e4,d3e4,d8d1,e1d1,g8f6,f2f3,e7e5,c1e3	13	0.0117011070716472	0.141767189575567	1828	311	1007	0.5810553083280356	0.0988556897647806	0.3200890019071837	1. e4 c6 2. d3 d5 3. c3 dxe4 4. dxe4 Qxd1+ 5. Kxd1 Nf6 6. f3 e5 7. Be3	rnb1kb1r/pp3ppp/2p2n2/4p3/4P3/2P1BP2/PP4PP/RN1K1BNR b kq - 1 7	161	0
C11: French Defense: Steinitz Variation, Gledhill Attack	e2e4,e7e6,d2d4,d7d5,b1c3,g8f6,e4e5,f6d7,d1g4,c7c5,c3b5	11	0.0212030460026598	0.1803859356892314	833	45	556	0.5808926080892608	0.0313807531380753	0.3877266387726639	1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Nfd7 5. Qg4 c5 6. Nb5	rnbqkb1r/pp1n1ppp/4p3/1NppP3/3P2Q1/8/PPP2PPP/R1B1KBNR b KQkq - 1 6	162	+113
A00: Van't Kruijs Opening	e2e3,e7e6,d1f3,d7d5,b2b3,g8f6,c1b2,f8e7,f1e2	9	0.0197443898842901	0.1729182007126041	410	9	287	0.5807365439093485	0.0127478753541076	0.4065155807365439	1. e3 e6 2. Qf3 d5 3. b3 Nf6 4. Bb2 Be7 5. Be2	rnbqk2r/ppp1bppp/4pn2/3p4/8/1P2PQ2/PBPPBPPP/RN2K1NR b KQkq - 4 5	163	+86
C00: French Defense: Horwitz Attack, Papa-Ticulat Gambit	b2b3,e7e6,e2e4,d7d5,c1b2,g8f6,e4e5,f6d7,d1g4,c7c5,g1f3	11	0.0131223381779484	0.1363958718243237	349	27	225	0.5806988352745425	0.0449251247920133	0.3743760399334442	1. b3 e6 2. e4 d5 3. Bb2 Nf6 4. e5 Nfd7 5. Qg4 c5 6. Nf3	rnbqkb1r/pp1n1ppp/4p3/2ppP3/6Q1/1P3N2/PBPP1PPP/RN2KB1R b KQkq - 1 6	164	+66
A00: Van't Kruijs Opening	e2e3,d7d5,c2c4,d5c4,g1f3	5	0.0701704782473154	0.3411788510071665	76185	5787	49240	0.58062524769076	0.0441041977867877	0.3752705545224522	1. e3 d5 2. c4 dxc4 3. Nf3	rnbqkbnr/ppp1pppp/8/8/2p5/4PN2/PP1P1PPP/RNBQKB1R b KQkq - 1 3	165	-33
A40: Queen's Pawn Game: Modern Defense	d2d4,g7g6,c1f4,f8g7,f4e5	5	0.0476089205270884	0.9003029506563931	14716	931	9707	0.5804212353080381	0.0367200441744892	0.3828587205174726	1. d4 g6 2. Bf4 Bg7 3. Be5	rnbqk1nr/ppppppbp/6p1/4B3/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 3 3	166	+70
C20: King's Pawn Game: Macleod Attack	e2e4,e7e5,c2c3,b8c6,d2d4,e5d4,d1b3,d4c3	8	0.0428618413493848	0.1350651417875104	1355	66	914	0.5802997858672377	0.0282655246252676	0.3914346895074946	1. e4 e5 2. c3 Nc6 3. d4 exd4 4. Qb3 dxc3	r1bqkbnr/pppp1ppp/2n5/8/4P3/1Qp5/PP3PPP/RNB1KBNR w KQkq - 0 5	167	-47
A00: Van't Kruijs Opening	e2e3,e7e6,f1e2,d7d5,h2h4	5	0.0445545586116126	0.390201680265356	2722	74	1895	0.5802600724792155	0.0157748880835642	0.4039650394372202	1. e3 e6 2. Be2 d5 3. h4	rnbqkbnr/ppp2ppp/4p3/3p4/7P/4P3/PPPPBPP1/RNBQK1NR b KQkq - 0 3	168	+65
B10: Caro-Kann Defense: Accelerated Panov Attack, Modern Variation	e2e4,c7c6,c2c4,d7d5,c4d5,c6d5,e4d5,g8f6,d1a4,c8d7,a4b3	11	0.0127458225722585	0.1544246569007379	6681	661	4172	0.5802501302761855	0.0574083724161889	0.3623414973076255	1. e4 c6 2. c4 d5 3. cxd5 cxd5 4. exd5 Nf6 5. Qa4+ Bd7 6. Qb3	rn1qkb1r/pp1bpppp/5n2/3P4/8/1Q6/PP1P1PPP/RNB1KBNR b KQkq - 4 6	169	-20
A00: Van Geet Opening	b1c3,e7e6,b2b3,d7d5,e2e4,d5d4,c3b1	7	0.0180322478355297	0.1656462807473527	369	22	245	0.5801886792452831	0.0345911949685534	0.3852201257861635	1. Nc3 e6 2. b3 d5 3. e4 d4 4. Nb1	rnbqkbnr/ppp2ppp/4p3/8/3pP3/1P6/P1PP1PPP/RNBQKBNR b KQkq - 1 4	170	+76
C00: French Defense: Steinitz Attack	e2e4,e7e6,e4e5,d7d6,f1b5	5	0.0135989223207325	0.1156934870057251	790	28	545	0.5796038151137197	0.020542920029347	0.3998532648569332	1. e4 e6 2. e5 d6 3. Bb5+	rnbqkbnr/ppp2ppp/3pp3/1B2P3/8/8/PPPP1PPP/RNBQK1NR b KQkq - 1 3	171	+166
A06: Zukertort Opening: Old Indian Attack	g1f3,d7d5,d2d3,c7c5,e2e4,d5e4,f3g5	7	0.0294057664810575	0.1058677723731983	1482	82	993	0.5795854517012123	0.0320688306609307	0.3883457176378568	1. Nf3 d5 2. d3 c5 3. e4 dxe4 4. Ng5	rnbqkbnr/pp2pppp/8/2p3N1/4p3/3P4/PPP2PPP/RNBQKB1R b KQkq - 1 4	172	+43
C00: French Defense: Horwitz Attack, Papa-Ticulat Gambit	b2b3,e7e6,c1b2,d7d5,e2e4,d5e4,b1c3,g8f6,g2g4,h7h6,f1g2	11	0.0100646731602122	0.1046139683109921	3009	285	1898	0.5795454545454546	0.0548921417565485	0.3655624036979969	1. b3 e6 2. Bb2 d5 3. e4 dxe4 4. Nc3 Nf6 5. g4 h6 6. Bg2	rnbqkb1r/ppp2pp1/4pn1p/8/4p1P1/1PN5/PBPP1PBP/R2QK1NR b KQkq - 1 6	173	+24
